"hive";"internal";"external";"board";"operational";"panel";"cell";"weight";"latitude";"longitude";"altitude";"temperature";"pressure";"humidity";"rain_level";"wind_direction";"wind_speed";"wind_speed_mean";"wind_speed_max";"wind_direction_at_max_speed";"flow";"date"
"AAA00353656109378739";3028;2656;2781;0;11924;4142;27781;45.7275;9.7127;294;3512;9820;41;0;292;2;13;29;0;102;"2023-06-19 11:42:11+02"
"AAA00353656109378739";3045;2725;2831;0;11924;4128;27816;45.7275;9.7127;294;3692;9820;40;0;135;28;15;28;135;117;"2023-06-19 11:57:17+02"
"AAA00353656109378739";3086;2793;2893;0;11858;4142;27885;45.7275;9.7127;294;3771;9821;39;0;202;14;29;48;0;116;"2023-06-19 12:12:25+02"
"AAA00353656109378739";3102;2850;3006;0;11858;4122;27816;45.7275;9.7127;294;3521;9821;40;0;292;0;33;76;0;125;"2023-06-19 12:27:32+02"
"AAA00353656109378739";3125;2906;3018;0;11924;4128;27850;45.7275;9.7127;294;3598;9820;40;0;292;55;45;81;0;116;"2023-06-19 12:42:39+02"
"AAA00353656109378739";3161;2956;3068;0;11924;4128;27781;45.7275;9.7127;294;3789;9820;39;0;135;26;26;101;0;135;"2023-06-19 12:57:46+02"
"AAA00353656109378739";3169;3000;3118;0;11924;4128;27781;45.7275;9.7127;294;3734;9817;38;0;292;0;16;39;0;132;"2023-06-19 13:12:52+02"
"AAA00353656109378739";3194;3043;3193;0;11924;4122;27747;45.7275;9.7127;294;3735;9816;37;0;292;69;48;69;292;149;"2023-06-19 13:27:57+02"
"AAA00353656109378739";3208;3062;3187;0;11924;4142;27712;45.7275;9.7127;294;3476;9815;40;0;135;33;23;38;0;179;"2023-06-19 13:43:04+02"
"AAA00353656109378739";3233;3087;3206;0;11924;4142;27643;45.7275;9.7127;294;3878;9815;38;0;292;13;35;69;0;177;"2023-06-19 13:58:10+02"
"AAA00353656109378739";3233;3100;3225;0;11924;4122;27643;45.7275;9.7127;294;3916;9814;36;0;292;5;7;31;0;152;"2023-06-19 14:13:17+02"
"AAA00353656109378739";3235;3106;3262;0;11924;4108;27574;45.7274;9.7126;290;3906;9813;37;0;202;60;25;60;202;180;"2023-06-19 14:28:22+02"
"AAA00353656109378739";3235;3112;3237;0;11924;4128;27539;45.7274;9.7126;290;3633;9812;37;0;292;10;23;46;0;195;"2023-06-19 14:43:30+02"
"AAA00353656109378739";3256;3112;3237;0;11924;4128;27505;45.7274;9.7126;290;3288;9810;38;0;292;45;13;45;292;151;"2023-06-19 14:58:37+02"
"AAA00353656109378739";3280;3106;3231;0;11924;4122;27436;45.7274;9.7126;290;3185;9810;40;0;247;3;11;34;0;183;"2023-06-19 15:13:46+02"
"AAA00353656109378739";3294;3100;3268;0;11924;4108;27401;45.7274;9.7126;290;3117;9810;40;0;292;0;16;59;0;260;"2023-06-19 15:28:52+02"
"AAA00353656109378739";3292;3100;3225;0;11924;4122;27298;45.7274;9.7126;290;3008;9810;42;0;202;42;18;42;202;246;"2023-06-19 15:43:59+02"
"AAA00353656109378739";3295;3100;3218;0;11924;4142;27298;45.7274;9.7126;290;3083;9810;43;0;292;0;10;41;0;281;"2023-06-19 15:59:06+02"
"AAA00353656109378739";3287;3087;3212;0;11924;4122;27298;45.7274;9.7126;290;3113;9809;43;0;292;22;7;22;292;267;"2023-06-19 16:14:14+02"
"AAA00353656109378739";3289;3087;3237;0;11924;4142;27228;45.7274;9.7126;290;3063;9808;43;0;0;16;9;30;0;271;"2023-06-19 16:29:21+02"
"AAA00353656109378739";3318;3081;3206;0;11924;4122;27194;45.7274;9.7126;290;3056;9808;43;0;67;0;12;36;0;282;"2023-06-19 16:44:29+02"
"AAA00353656109378739";3324;3081;3200;0;11924;4122;27263;45.7274;9.7126;290;3039;9808;44;0;292;0;8;25;0;266;"2023-06-19 16:59:38+02"
"AAA00353656109378739";3318;3075;3193;0;11924;4122;27228;45.7274;9.7126;290;2977;9807;44;0;292;16;9;17;0;275;"2023-06-19 17:14:46+02"
"AAA00353656109378739";3317;3068;3218;0;11924;4135;27194;45.7274;9.7126;290;2918;9806;45;0;292;6;11;20;0;292;"2023-06-19 17:29:46+02"
"AAA00353656109378739";3329;3062;3187;0;11924;4115;27194;45.7274;9.7126;290;2836;9807;46;0;292;8;6;11;0;268;"2023-06-19 17:44:53+02"
"AAA00353656109378739";3333;3050;3175;0;11924;4128;27263;45.7274;9.7126;290;2773;9806;47;0;0;0;1;11;0;209;"2023-06-19 18:00:00+02"
"AAA00353656109378739";3333;3043;3162;0;11858;4142;27298;45.7274;9.7126;290;2775;9807;48;0;292;9;7;15;0;119;"2023-06-19 18:15:07+02"
"AAA00353656109378739";3333;3031;3181;0;11924;4128;27298;45.7274;9.7126;;2808;9806;48;0;337;0;0;0;0;120;"2023-06-19 18:30:14+02"
"AAA00353656109378739";3317;3018;3150;0;11924;4128;27332;45.7274;9.7126;;2822;9807;49;0;292;0;2;15;0;85;"2023-06-19 18:45:22+02"
"AAA00353656109378739";3324;3012;3137;0;11858;4122;27367;45.7274;9.7126;;2949;9808;49;0;292;16;3;16;292;81;"2023-06-19 19:00:30+02"
"AAA00353656109378739";3324;3000;3131;0;11924;4128;27401;45.7274;9.7126;;2934;9809;47;0;292;0;1;3;0;57;"2023-06-19 19:15:38+02"
"AAA00353656109378739";3321;2993;3193;0;11989;4108;27401;45.7275;9.7125;274;2814;9809;48;0;337;0;2;12;0;58;"2023-06-19 19:30:38+02"
"AAA00353656109378739";3330;2987;3125;0;11924;4122;27401;45.7275;9.7125;274;2743;9810;48;0;292;4;8;20;0;66;"2023-06-19 19:45:45+02"
"AAA00353656109378739";3320;2975;3106;0;11858;4135;27401;45.7275;9.7125;274;2649;9810;49;0;292;0;2;11;0;53;"2023-06-19 20:00:52+02"
"AAA00353656109378739";3294;2956;3087;0;11924;4128;27367;45.7275;9.7125;274;2563;9809;51;0;0;6;1;6;0;50;"2023-06-19 20:15:59+02"
"AAA00353656109378739";3303;2943;3093;0;11924;4135;27401;45.7275;9.7125;274;2502;9808;52;0;0;4;14;23;0;56;"2023-06-19 20:31:04+02"
"AAA00353656109378739";3288;2925;3056;0;11924;4122;27332;45.7275;9.7125;274;2472;9807;53;0;0;16;14;16;0;43;"2023-06-19 20:46:12+02"
"AAA00353656109378739";3283;2900;3037;0;11924;4122;27298;45.7275;9.7125;274;2435;9810;54;0;292;0;10;30;0;24;"2023-06-19 21:01:20+02"
"AAA00353656109378739";3276;2881;3012;0;11924;4122;27298;45.7275;9.7125;274;2360;9810;55;0;22;0;0;5;0;19;"2023-06-19 21:16:27+02"
"AAA00353656109378739";3274;2862;3018;0;11924;4128;27367;45.7275;9.7125;274;2353;9808;56;0;292;28;32;44;0;2;"2023-06-19 21:31:32+02"
"AAA00353656109378739";3261;2837;2975;0;11924;4122;27401;45.7275;9.7125;274;2349;9810;56;0;0;21;27;32;0;5;"2023-06-19 21:46:38+02"
"AAA00353656109378739";3249;2812;2950;0;11924;4128;27332;45.7275;9.7125;274;2324;9811;57;0;292;30;24;34;0;7;"2023-06-19 22:01:45+02"
"AAA00353656109378739";3229;2781;2918;0;11924;4128;27401;45.7275;9.7125;274;2302;9813;57;0;292;0;8;19;0;2;"2023-06-19 22:16:53+02"
"AAA00353656109378739";3229;2762;2918;0;11924;4108;27401;45.7275;9.7125;;2258;9815;58;0;0;19;10;19;0;7;"2023-06-19 22:31:55+02"
"AAA00353656109378739";3218;2737;2875;0;11924;4128;27470;45.7272;9.7123;275;2226;9817;59;0;0;9;8;16;0;4;"2023-06-19 22:47:01+02"
"AAA00353656109378739";3219;2718;2850;0;11924;4122;27470;45.7272;9.7123;275;2209;9817;60;0;0;15;20;50;0;4;"2023-06-19 23:02:08+02"
"AAA00353656109378739";3197;2693;2825;0;11858;4135;27436;45.7272;9.7123;275;2193;9818;61;0;0;13;8;19;0;0;"2023-06-19 23:17:14+02"
"AAA00353656109378739";3182;2675;2837;0;11924;4122;27505;45.7272;9.7123;275;2200;9819;62;0;0;12;15;28;0;0;"2023-06-19 23:32:29+02"
"AAA00353656109378739";3174;2656;2793;0;11924;4128;27470;45.7272;9.7123;275;2251;9819;62;0;337;36;16;36;337;0;"2023-06-19 23:47:36+02"
"AAA00353656109378739";3153;2631;2768;0;11924;4122;27470;45.7272;9.7123;275;2260;9820;61;0;337;5;25;40;0;2;"2023-06-20 00:02:44+02"
"AAA00353656109378739";3149;2612;2743;0;11924;4128;27505;45.7272;9.7123;275;2178;9821;62;0;292;8;7;27;0;7;"2023-06-20 00:17:50+02"
"AAA00353656109378739";3128;2600;2750;0;11858;4122;27505;45.7272;9.7123;275;2148;9820;63;0;0;18;10;18;0;1;"2023-06-20 00:32:55+02"
"AAA00353656109378739";3123;2575;2712;0;11793;4149;27505;45.7272;9.7123;275;2153;9821;64;0;0;0;13;22;0;3;"2023-06-20 00:48:02+02"
"AAA00353656109378739";3103;2556;2693;0;11858;4122;27539;45.7272;9.7123;275;2116;9821;64;0;292;3;8;25;0;0;"2023-06-20 01:03:09+02"
"AAA00353656109378739";3103;2543;2668;0;11924;4128;27539;45.7272;9.7123;275;2088;9823;66;0;292;0;1;10;0;0;"2023-06-20 01:18:16+02"
"AAA00353656109378739";3101;2525;2675;0;11924;4128;27539;45.7272;9.7123;275;2085;9825;66;0;292;0;0;0;292;0;"2023-06-20 01:33:16+02"
"AAA00353656109378739";3078;2512;2643;0;11858;4122;27539;45.7272;9.7123;275;2116;9823;67;0;0;26;12;26;0;2;"2023-06-20 01:48:22+02"
"AAA00353656109378739";3066;2493;2625;0;11924;4122;27574;45.7272;9.7123;275;2158;9821;66;0;337;12;17;32;0;0;"2023-06-20 02:03:29+02"
"AAA00353656109378739";3053;2481;2612;0;11924;4135;27574;45.7272;9.7123;275;2182;9822;66;0;0;9;12;37;0;3;"2023-06-20 02:18:35+02"
"AAA00353656109378739";3050;2468;2612;0;11924;4128;27609;45.7272;9.7123;;2165;9822;66;0;292;0;6;24;0;6;"2023-06-20 02:33:38+02"
"AAA00353656109378739";3044;2456;2587;0;11858;4128;27609;45.7272;9.7123;;2154;9821;66;0;292;10;8;23;0;2;"2023-06-20 02:48:44+02"
"AAA00353656109378739";3023;2443;2575;0;11858;4135;27609;45.7272;9.7123;;2138;9819;67;0;0;23;18;29;0;0;"2023-06-20 03:03:51+02"
"AAA00353656109378739";3015;2431;2562;0;11924;4128;27643;45.7272;9.7123;;2144;9817;67;0;0;30;22;40;0;1;"2023-06-20 03:18:57+02"
"AAA00353656109378739";3015;2425;2637;0;11924;4115;27643;45.7275;9.7127;289;2141;9817;67;0;0;7;10;18;0;2;"2023-06-20 03:33:59+02"
"AAA00353656109378739";3001;2412;2556;0;11924;4142;27678;45.7275;9.7127;289;2097;9817;67;0;0;0;15;30;0;1;"2023-06-20 03:49:06+02"
"AAA00353656109378739";2980;2406;2537;0;11858;4122;27643;45.7275;9.7127;289;2029;9817;68;0;292;0;3;10;0;3;"2023-06-20 04:04:12+02"
"AAA00353656109378739";2979;2393;2518;0;11924;4128;27643;45.7275;9.7127;289;1992;9819;69;0;0;6;2;8;0;2;"2023-06-20 04:19:19+02"
"AAA00353656109378739";2967;2387;2525;0;11924;4135;27678;45.7275;9.7127;289;2010;9820;70;0;0;16;4;16;0;2;"2023-06-20 04:34:20+02"
"AAA00353656109378739";2957;2375;2500;0;11924;4142;27643;45.7275;9.7127;289;2022;9821;70;0;292;8;14;28;0;0;"2023-06-20 04:49:26+02"
"AAA00353656109378739";2948;2362;2487;0;11858;4128;27678;45.7275;9.7127;289;2021;9823;70;0;0;8;9;22;0;5;"2023-06-20 05:04:32+02"
"AAA00353656109378739";2940;2343;2475;0;11924;4122;27678;45.7275;9.7127;289;2040;9824;70;0;0;12;11;19;0;3;"2023-06-20 05:19:38+02"
"AAA00353656109378739";2938;2337;2487;0;11858;4122;27678;45.7275;9.7127;289;2013;9823;71;0;0;9;9;14;0;1;"2023-06-20 05:34:49+02"
"AAA00353656109378739";2935;2325;2462;0;11924;4142;27678;45.7275;9.7127;289;2019;9824;71;0;0;0;12;19;0;1;"2023-06-20 05:49:55+02"
"AAA00353656109378739";2919;2312;2450;0;11924;4128;27678;45.7275;9.7127;289;1980;9825;71;0;0;0;3;14;0;1;"2023-06-20 06:05:02+02"
