"hive";"internal";"external";"board";"temp1";"temp2";"temp3";"temp4";"temp5";"operational";"panel";"cell";"weight";"latitude";"longitude";"altitude";"temperature";"pressure";"humidity";"rain_level";"wind_direction";"wind_speed";"wind_speed_mean";"wind_speed_max";"wind_direction_at_max_speed";"flow";"date"
"AAA00354976091004203";3435;2093;2106;;;;;;0;12055;4292;24518;45.7275;9.7127;298;;;;;;;;;;9;"2023-10-11 02:31:30+02"
"AAA00354976091004203";3425;2087;2093;;;;;;0;12055;4286;24591;45.7275;9.7127;298;;;;;;;;;;11;"2023-10-11 02:46:35+02"
"AAA00354976091004203";3423;2075;2087;;;;;;0;12055;4292;24518;45.7275;9.7127;298;;;;;;;;;;18;"2023-10-11 03:01:40+02"
"AAA00354976091004203";3426;2068;2081;;;;;;0;12055;4292;24664;45.7275;9.7127;298;;;;;;;;;;23;"2023-10-11 03:16:45+02"
"AAA00354976091004203";3420;2062;2081;;;;;;0;12055;4292;24737;45.7275;9.7127;298;;;;;;;;;;13;"2023-10-11 03:31:48+02"
"AAA00354976091004203";3424;2056;2075;;;;;;0;12055;4292;24809;45.7275;9.7127;298;;;;;;;;;;15;"2023-10-11 03:46:53+02"
"AAA00354976091004203";3424;2050;2068;;;;;;0;12055;4292;24882;45.7275;9.7127;298;;;;;;;;;;12;"2023-10-11 04:01:58+02"
"AAA00354976091004203";3423;2043;2068;;;;;;0;12055;4292;24809;45.7275;9.7127;298;;;;;;;;;;13;"2023-10-11 04:17:02+02"
"AAA00354976091004203";3422;2043;2068;;;;;;0;12055;4292;24882;45.7275;9.7127;298;;;;;;;;;;14;"2023-10-11 04:32:11+02"
"AAA00354976091004203";3426;2043;2062;;;;;;0;12055;4292;24955;45.7275;9.7127;298;;;;;;;;;;19;"2023-10-11 04:47:16+02"
"AAA00354976091004203";3426;2037;2056;;;;;;0;12055;4292;25028;45.7275;9.7127;298;;;;;;;;;;17;"2023-10-11 05:02:21+02"
"AAA00354976091004203";3419;2031;2050;;;;;;0;12055;4292;25028;45.7275;9.7127;298;;;;;;;;;;12;"2023-10-11 05:17:28+02"
"AAA00354976091004203";3416;2025;2050;;;;;;0;12055;4292;25028;45.7275;9.7127;302;;;;;;;;;;25;"2023-10-11 05:32:30+02"
"AAA00354976091004203";3417;2025;2043;;;;;;0;12055;4292;25028;45.7275;9.7127;302;;;;;;;;;;31;"2023-10-11 05:47:35+02"
"AAA00354976091004203";3406;2018;2037;;;;;;0;12055;4286;25028;45.7275;9.7127;302;;;;;;;;;;20;"2023-10-11 06:02:39+02"
"AAA00354976091004203";3415;2012;2068;;;;;;0;12120;4292;25101;45.7275;9.7127;302;;;;;;;;;;31;"2023-10-11 06:17:44+02"
"AAA00354976091004203";3423;2012;2043;;;;;;0;12055;4292;25101;45.7275;9.7127;302;;;;;;;;;;20;"2023-10-11 06:32:53+02"
"AAA00354976091004203";3408;2006;2031;;;;;;0;12055;4286;25174;45.7275;9.7127;302;;;;;;;;;;32;"2023-10-11 06:47:59+02"
"AAA00354976091004203";3416;2000;2025;;;;;;0;12055;4286;25101;45.7275;9.7127;302;;;;;;;;;;48;"2023-10-11 07:03:05+02"
"AAA00354976091004203";3415;2000;2018;;;;;;0;12055;4286;25174;45.7275;9.7127;302;;;;;;;;;;33;"2023-10-11 07:18:11+02"
"AAA00354976091004203";3424;1993;2012;;;;;;0;12055;4292;25174;45.7275;9.7127;302;;;;;;;;;;49;"2023-10-11 07:33:12+02"
"AAA00354976091004203";3424;1981;2006;;;;;;0;12055;4292;25101;45.7275;9.7127;302;;;;;;;;;;50;"2023-10-11 07:48:16+02"
"AAA00354976091004203";3409;1981;2000;;;;;;0;12055;4292;25101;45.7275;9.7127;302;;;;;;;;;;44;"2023-10-11 08:03:20+02"
"AAA00354976091004203";3395;1981;2000;;;;;;0;12055;4292;25174;45.7275;9.7127;302;;;;;;;;;;50;"2023-10-11 08:18:26+02"
"AAA00354976091004203";3391;1981;2000;;;;;;0;12055;4292;25246;45.7275;9.7127;302;;;;;;;;;;52;"2023-10-11 08:33:33+02"
"AAA00354976091004203";3396;1981;1993;;;;;;0;12055;4292;25392;45.7275;9.7127;302;;;;;;;;;;42;"2023-10-11 08:48:38+02"
