"hive";"internal";"external";"board";"operational";"panel";"cell";"weight";"latitude";"longitude";"altitude";"temperature";"pressure";"humidity";"rain_level";"wind_direction";"wind_speed";"wind_speed_mean";"wind_speed_max";"wind_direction_at_max_speed";"flow";"date"
"AAA00353656109378739";3449;2731;2862;0;11924;4122;28438;45.7276;9.7128;290;2090;9846;56;0;292;9;19;26;0;233;"2023-09-08 21:33:12+02"
"AAA00353656109378739";3451;2706;2850;0;11924;4122;28507;45.7276;9.7128;290;2072;9847;57;0;0;12;14;24;0;163;"2023-09-08 21:48:15+02"
"AAA00353656109378739";3425;2681;2818;0;11924;4115;28507;45.7276;9.7128;290;2052;9847;58;0;0;17;14;17;0;172;"2023-09-08 22:03:22+02"
"AAA00353656109378739";3454;2656;2793;0;11924;4128;28542;45.7276;9.7128;290;2028;9847;58;0;0;21;12;21;0;212;"2023-09-08 22:18:28+02"
"AAA00353656109378739";3434;2631;2768;0;11858;4108;28576;45.7276;9.7128;290;2008;9847;59;0;0;11;11;20;0;135;"2023-09-08 22:33:35+02"
"AAA00353656109378739";3422;2606;2756;0;11924;4122;28542;45.7276;9.7128;;1978;9848;60;0;337;18;11;18;337;127;"2023-09-08 22:48:41+02"
"AAA00353656109378739";3418;2587;2725;0;11924;4128;28576;45.7276;9.7128;;1975;9847;60;0;22;9;11;23;0;136;"2023-09-08 23:03:48+02"
"AAA00353656109378739";3418;2550;2706;0;11858;4122;28611;45.7276;9.7128;;1999;9847;61;0;337;22;17;22;0;155;"2023-09-08 23:18:56+02"
"AAA00353656109378739";3405;2531;2681;0;11858;4115;28680;45.7276;9.7128;;1980;9847;61;0;337;14;14;18;0;119;"2023-09-08 23:34:04+02"
"AAA00353656109378739";3418;2506;2675;0;11924;4128;28714;45.7274;9.7126;303;1995;9848;61;0;0;5;17;29;0;174;"2023-09-08 23:49:02+02"
"AAA00353656109378739";3402;2481;2637;0;11858;4142;28749;45.7274;9.7126;303;1960;9848;62;0;0;16;13;21;0;133;"2023-09-09 00:04:08+02"
"AAA00353656109378739";3409;2462;2618;0;11924;4128;28818;45.7274;9.7126;303;1951;9848;62;0;292;14;23;38;0;229;"2023-09-09 00:19:15+02"
"AAA00353656109378739";3411;2443;2600;0;11924;4122;28852;45.7274;9.7126;303;1963;9848;63;0;337;27;20;28;0;128;"2023-09-09 00:34:21+02"
"AAA00353656109378739";3405;2431;2593;0;11858;4142;28956;45.7274;9.7126;303;1961;9847;63;0;292;47;27;47;292;141;"2023-09-09 00:49:24+02"
"AAA00353656109378739";3403;2412;2568;0;11924;4122;28956;45.7274;9.7126;303;1934;9847;63;0;0;16;15;36;0;128;"2023-09-09 01:04:31+02"
"AAA00353656109378739";3409;2400;2550;0;11858;4115;28991;45.7274;9.7126;303;1942;9847;64;0;337;30;31;42;0;121;"2023-09-09 01:19:38+02"
"AAA00353656109378739";3401;2381;2537;0;11924;4122;28991;45.7274;9.7126;303;1939;9848;64;0;225;42;29;42;225;92;"2023-09-09 01:34:44+02"
"AAA00353656109378739";3409;2375;2531;0;11858;4142;29060;45.7274;9.7126;303;1924;9847;65;0;337;33;27;33;337;138;"2023-09-09 01:49:46+02"
"AAA00353656109378739";3398;2356;2512;0;11858;4128;29025;45.7274;9.7126;303;1905;9847;65;0;22;8;26;61;0;110;"2023-09-09 02:04:51+02"
"AAA00353656109378739";3383;2343;2493;0;11858;4128;29060;45.7274;9.7126;303;1898;9846;66;0;337;41;32;46;0;172;"2023-09-09 02:19:57+02"
"AAA00353656109378739";3411;2325;2481;0;11924;4128;29129;45.7274;9.7126;303;1895;9847;66;0;0;32;16;32;0;97;"2023-09-09 02:35:03+02"
"AAA00353656109378739";3401;2318;2475;0;11924;4135;29163;45.7275;9.7127;300;1886;9847;67;0;0;26;20;28;0;90;"2023-09-09 02:50:12+02"
"AAA00353656109378739";3390;2306;2456;0;11924;4135;29267;45.7275;9.7127;300;1875;9846;67;0;337;36;23;36;337;138;"2023-09-09 03:05:18+02"
"AAA00353656109378739";3400;2293;2437;0;11858;4115;29267;45.7275;9.7127;300;1860;9846;67;0;0;7;12;24;0;105;"2023-09-09 03:20:24+02"
"AAA00353656109378739";3380;2275;2425;0;11924;4115;29302;45.7275;9.7127;300;1855;9846;68;0;0;10;23;41;0;97;"2023-09-09 03:35:30+02"
"AAA00353656109378739";3394;2262;2418;0;11924;4122;29233;45.7275;9.7127;300;1848;9846;68;0;0;0;12;26;0;106;"2023-09-09 03:50:33+02"
"AAA00353656109378739";3398;2250;2400;0;11924;4128;29233;45.7275;9.7127;300;1797;9845;69;0;0;14;12;19;0;93;"2023-09-09 04:05:38+02"
"AAA00353656109378739";3400;2237;2381;0;11793;4122;29302;45.7275;9.7127;300;1803;9846;69;0;22;28;18;28;22;99;"2023-09-09 04:20:46+02"
"AAA00353656109378739";3385;2225;2368;0;11924;4142;29302;45.7275;9.7127;300;1802;9845;70;0;337;18;19;33;0;88;"2023-09-09 04:35:52+02"
"AAA00353656109378739";3398;2212;2368;0;11858;4128;29302;45.7275;9.7127;300;1795;9844;70;0;292;23;23;27;0;69;"2023-09-09 04:50:49+02"
"AAA00353656109378739";3399;2200;2350;0;11858;4115;29336;45.7275;9.7127;300;1819;9844;70;0;0;14;18;36;0;98;"2023-09-09 05:05:55+02"
"AAA00353656109378739";3414;2187;2337;0;11924;4128;29371;45.7275;9.7127;300;1829;9845;70;0;0;0;17;40;0;73;"2023-09-09 05:21:01+02"
"AAA00353656109378739";3414;2175;2325;0;11858;4115;29371;45.7275;9.7127;300;1817;9844;70;0;0;10;8;20;0;139;"2023-09-09 05:36:07+02"
"AAA00353656109378739";3404;2162;2325;0;11858;4128;29371;45.7275;9.7127;300;1778;9844;70;0;0;7;20;30;0;149;"2023-09-09 05:51:07+02"
"AAA00353656109378739";3397;2150;2306;0;11858;4135;29405;45.7275;9.7127;300;1764;9844;71;0;0;11;17;34;0;125;"2023-09-09 06:06:13+02"
"AAA00353656109378739";3376;2143;2293;0;11858;4142;29474;45.7275;9.7127;300;1738;9844;71;0;0;28;25;32;0;97;"2023-09-09 06:21:19+02"
"AAA00353656109378739";3398;2137;2287;0;11924;4128;29474;45.7275;9.7127;300;1750;9843;72;0;337;21;26;44;0;118;"2023-09-09 06:36:25+02"
"AAA00353656109378739";3402;2131;2281;0;11858;4115;29474;45.7275;9.7126;289;1754;9844;72;0;292;22;18;28;0;182;"2023-09-09 06:51:29+02"
"AAA00353656109378739";3388;2118;2268;0;11924;4128;29509;45.7275;9.7126;289;1729;9844;72;0;337;16;20;30;0;171;"2023-09-09 07:06:35+02"
"AAA00353656109378739";3378;2118;2256;0;11858;4122;29509;45.7275;9.7126;289;1756;9844;72;0;292;28;22;28;292;200;"2023-09-09 07:21:41+02"
"AAA00353656109378739";3370;2118;2256;0;11989;4128;29544;45.7275;9.7126;289;1764;9845;73;0;337;28;20;28;337;155;"2023-09-09 07:36:47+02"
"AAA00353656109378739";3382;2125;2262;0;11793;4122;29578;45.7275;9.7126;289;1838;9845;72;0;292;19;24;33;0;139;"2023-09-09 07:51:46+02"
"AAA00353656109378739";3375;2125;2256;0;11924;4122;29578;45.7275;9.7126;289;1927;9845;72;0;337;10;22;39;0;115;"2023-09-09 08:06:51+02"
"AAA00353656109378739";3375;2137;2262;0;11858;4142;29544;45.7275;9.7126;289;1992;9846;71;0;337;16;14;18;0;157;"2023-09-09 08:21:57+02"
"AAA00353656109378739";3374;2150;2268;0;11924;4135;29613;45.7275;9.7126;289;2064;9847;70;0;67;0;13;32;0;129;"2023-09-09 08:37:02+02"
"AAA00353656109378739";3339;2162;2287;0;11924;4128;29647;45.7275;9.7126;289;2119;9848;68;0;292;16;15;25;0;123;"2023-09-09 08:52:06+02"
"AAA00353656109378739";3363;2175;2293;0;11924;4115;29647;45.7275;9.7126;289;2169;9849;67;0;22;15;10;20;0;263;"2023-09-09 09:07:12+02"
"AAA00353656109378739";3365;2193;2306;0;11924;4128;29647;45.7275;9.7126;289;2204;9849;66;0;22;12;13;20;0;167;"2023-09-09 09:22:18+02"
"AAA00353656109378739";3367;2212;2318;0;11924;4122;29682;45.7275;9.7126;289;2283;9849;65;0;22;0;14;25;0;103;"2023-09-09 09:37:24+02"
"AAA00353656109378739";3352;2225;2343;0;11924;4115;29682;45.7275;9.7126;289;2373;9849;63;0;22;7;6;13;0;86;"2023-09-09 09:52:24+02"
"AAA00353656109378739";3369;2250;2362;0;11924;4142;29682;45.7275;9.7126;289;2651;9850;61;0;247;36;14;36;247;177;"2023-09-09 10:07:30+02"
"AAA00353656109378739";3363;2281;2393;0;11858;4128;29647;45.7275;9.7126;289;3030;9849;55;0;0;13;19;32;0;266;"2023-09-09 10:22:37+02"
"AAA00353656109378739";3376;2350;2462;0;11924;4115;29647;45.7275;9.7126;289;3122;9850;50;0;22;54;22;54;22;444;"2023-09-09 10:37:43+02"
"AAA00353656109378739";3367;2443;2568;0;11924;4128;29647;45.7274;9.7126;303;3257;9849;47;0;337;33;37;64;0;592;"2023-09-09 10:52:42+02"
"AAA00353656109378739";3369;2550;2687;0;11924;4122;29578;45.7274;9.7126;303;3429;9849;44;0;135;7;24;50;0;565;"2023-09-09 11:07:48+02"
"AAA00353656109378739";3378;2675;2812;0;11924;4128;29613;45.7274;9.7126;303;3564;9848;42;0;0;36;20;44;0;603;"2023-09-09 11:22:54+02"
"AAA00353656109378739";3398;2793;2937;0;11989;4108;29578;45.7274;9.7126;303;3625;9846;40;0;22;64;40;66;0;806;"2023-09-09 11:38:00+02"
"AAA00353656109378739";3419;2918;3068;0;11858;4128;29544;45.7274;9.7126;303;3668;9845;38;0;247;16;36;59;0;862;"2023-09-09 11:53:01+02"
"AAA00353656109378739";3444;3043;3187;0;11989;4128;29509;45.7274;9.7126;303;3726;9845;38;0;0;14;28;45;0;952;"2023-09-09 12:08:08+02"
"AAA00353656109378739";3473;3162;3306;0;11924;4128;29474;45.7274;9.7126;303;3765;9844;37;0;292;70;42;70;292;1130;"2023-09-09 12:23:13+02"
"AAA00353656109378739";3489;3275;3418;0;11924;4128;29405;45.7274;9.7126;303;3720;9843;36;0;135;55;48;65;0;1143;"2023-09-09 12:38:19+02"
"AAA00353656109378739";3513;3356;3525;0;11924;4128;29371;45.7274;9.7126;303;3806;9842;35;0;22;5;32;62;0;1139;"2023-09-09 12:53:31+02"
"AAA00353656109378739";3546;3418;3581;0;11989;4128;29302;45.7274;9.7126;303;4005;9842;34;0;135;8;20;44;0;944;"2023-09-09 13:08:38+02"
"AAA00353656109378739";3546;3487;3643;0;11924;4128;29163;45.7274;9.7126;303;4053;9842;33;0;0;66;41;66;0;1051;"2023-09-09 13:23:46+02"
"AAA00353656109378739";3530;3543;3693;0;11924;4135;29060;45.7274;9.7126;303;3951;9841;33;0;292;14;36;66;0;1028;"2023-09-09 13:38:55+02"
"AAA00353656109378739";;3568;3718;0;11924;4135;28818;45.7274;9.7126;303;3893;9840;33;0;67;16;36;52;0;0;"2023-09-09 13:53:57+02"
"AAA00353656109378739";3520;3537;3687;0;11924;4128;28714;45.7274;9.7126;303;3352;9839;34;0;292;65;26;65;292;888;"2023-09-09 14:09:04+02"
"AAA00353656109378739";3518;3481;3643;0;11858;4122;28576;45.7274;9.7126;303;3065;9838;36;0;202;5;28;66;0;1017;"2023-09-09 14:24:12+02"
"AAA00353656109378739";3474;3425;3581;0;11858;4135;28472;45.7274;9.7126;303;2970;9836;38;0;292;17;22;58;0;927;"2023-09-09 14:39:19+02"
"AAA00353656109378739";3470;3381;3531;0;11924;4122;28438;45.7275;9.7128;302;2920;9835;39;0;292;18;14;22;0;789;"2023-09-09 14:54:21+02"
"AAA00353656109378739";3472;3325;3481;0;11924;4142;28403;45.7275;9.7128;302;2954;9835;40;0;135;23;37;71;0;857;"2023-09-09 15:09:30+02"
"AAA00353656109378739";3474;3287;3431;0;11924;4128;28369;45.7275;9.7128;302;2899;9834;41;0;0;11;22;54;0;769;"2023-09-09 15:24:37+02"
"AAA00353656109378739";3464;3243;3400;0;11989;4101;28369;45.7275;9.7128;302;2913;9834;41;0;247;11;23;52;0;709;"2023-09-09 15:39:45+02"
"AAA00353656109378739";3465;3212;3362;0;11989;4115;28403;45.7275;9.7128;302;2881;9833;42;0;0;26;25;50;0;790;"2023-09-09 15:54:51+02"
"AAA00353656109378739";3451;3181;3325;0;11924;4122;28369;45.7275;9.7128;302;2871;9833;42;0;292;0;20;43;0;641;"2023-09-09 16:09:59+02"
"AAA00353656109378739";3465;3162;3293;0;11924;4122;28369;45.7275;9.7128;302;2846;9832;42;0;67;54;24;54;67;641;"2023-09-09 16:25:07+02"
"AAA00353656109378739";3465;3131;3268;0;11924;4122;28334;45.7275;9.7128;302;2835;9832;43;0;292;31;23;32;0;693;"2023-09-09 16:40:17+02"
"AAA00353656109378739";3436;3106;3243;0;11924;4122;28334;45.7275;9.7128;302;2851;9831;44;0;157;21;20;47;0;1009;"2023-09-09 16:55:13+02"
"AAA00353656109378739";3468;3087;3218;0;11989;4122;28369;45.7275;9.7128;302;2805;9831;44;0;157;2;15;41;0;1447;"2023-09-09 17:10:20+02"
"AAA00353656109378739";3459;3068;3193;0;11924;4128;28369;45.7275;9.7128;302;2771;9831;44;0;247;14;8;20;0;2113;"2023-09-09 17:25:28+02"
"AAA00353656109378739";3462;3056;3175;0;11924;4128;28438;45.7275;9.7128;302;2756;9832;44;0;0;0;13;50;0;2748;"2023-09-09 17:40:35+02"
"AAA00353656109378739";3471;3043;3168;0;11924;4128;28438;45.7275;9.7128;302;2790;9832;45;0;0;20;10;26;0;1906;"2023-09-09 17:55:37+02"
"AAA00353656109378739";3472;3025;3150;0;11924;4122;28438;45.7275;9.7128;302;2739;9832;45;0;135;28;18;29;0;1450;"2023-09-09 18:10:45+02"
"AAA00353656109378739";3469;3012;3131;0;11924;4122;28438;45.7275;9.7128;302;2715;9833;45;0;135;0;15;35;0;779;"2023-09-09 18:25:53+02"
"AAA00353656109378739";3459;2993;3118;0;11924;4122;28403;45.7275;9.7128;302;2655;9832;46;0;135;19;26;59;0;518;"2023-09-09 18:41:01+02"
"AAA00353656109378739";3481;2981;3106;0;11989;4122;28438;45.7276;9.7127;288;2582;9833;47;0;247;0;6;22;0;505;"2023-09-09 18:56:12+02"
"AAA00353656109378739";3474;2962;3087;0;11924;4135;28403;45.7276;9.7127;288;2487;9834;48;0;337;20;10;20;337;450;"2023-09-09 19:11:19+02"
"AAA00353656109378739";3467;2943;3068;0;11924;4128;28438;45.7276;9.7127;288;2411;9834;50;0;22;8;6;10;0;319;"2023-09-09 19:26:25+02"
"AAA00353656109378739";3482;2925;3087;0;11924;4122;28438;45.7276;9.7127;288;2339;9836;51;0;22;0;6;16;0;404;"2023-09-09 19:41:25+02"
"AAA00353656109378739";3474;2906;3043;0;11858;4142;28438;45.7276;9.7127;288;2278;9838;53;0;0;5;3;10;0;279;"2023-09-09 19:56:35+02"
"AAA00353656109378739";3448;2881;3012;0;11924;4122;28438;45.7276;9.7127;288;2240;9839;54;0;22;12;14;22;0;315;"2023-09-09 20:11:43+02"
"AAA00353656109378739";3468;2862;2987;0;11924;4122;28472;45.7276;9.7127;288;2194;9841;55;0;22;4;3;12;0;410;"2023-09-09 20:26:50+02"
"AAA00353656109378739";3452;2843;2981;0;11924;4142;28438;45.7276;9.7127;288;2171;9843;56;0;337;9;17;26;0;248;"2023-09-09 20:41:50+02"
"AAA00353656109378739";3450;2825;2956;0;11924;4122;28507;45.7276;9.7127;288;2169;9845;57;0;0;21;21;38;0;323;"2023-09-09 20:56:57+02"
"AAA00353656109378739";3435;2800;2937;0;11924;4122;28507;45.7276;9.7127;288;2155;9846;57;0;0;16;20;30;0;238;"2023-09-09 21:12:04+02"
