"hive";"internal";"external";"board";"temp1";"temp2";"temp3";"temp4";"temp5";"operational";"panel";"cell";"weight";"latitude";"longitude";"altitude";"temperature";"pressure";"humidity";"rain_level";"wind_direction";"wind_speed";"wind_speed_mean";"wind_speed_max";"wind_direction_at_max_speed";"flow";"date"
"AAA00354976091004203";3409;2593;2606;;;;;;0;12055;4292;34424;45.7275;9.7127;301;;;;;;;;;;64;"2023-08-01 22:59:41+02"
"AAA00354976091004203";3403;2575;2587;;;;;;0;12055;4286;34642;45.7275;9.7127;301;;;;;;;;;;53;"2023-08-01 23:14:47+02"
"AAA00354976091004203";3394;2556;2562;;;;;;0;12055;4292;34570;45.7275;9.7127;301;;;;;;;;;;30;"2023-08-01 23:29:53+02"
"AAA00354976091004203";3389;2537;2543;;;;;;0;12055;4292;34497;45.7275;9.7127;301;;;;;;;;;;54;"2023-08-01 23:44:59+02"
"AAA00354976091004203";3387;2518;2531;;;;;;0;12055;4299;34642;45.7275;9.7127;301;;;;;;;;;;40;"2023-08-02 00:00:01+02"
"AAA00354976091004203";3385;2500;2518;;;;;;0;12055;4286;34497;45.7275;9.7127;301;;;;;;;;;;40;"2023-08-02 00:15:06+02"
"AAA00354976091004203";3379;2493;2500;;;;;;0;12055;4286;34570;45.7275;9.7127;301;;;;;;;;;;73;"2023-08-02 00:30:13+02"
"AAA00354976091004203";3376;2475;2481;;;;;;0;12055;4292;34497;45.7275;9.7127;301;;;;;;;;;;40;"2023-08-02 00:45:18+02"
"AAA00354976091004203";3372;2462;2475;;;;;;0;12055;4292;34642;45.7275;9.7127;301;;;;;;;;;;17;"2023-08-02 01:00:22+02"
"AAA00354976091004203";3367;2462;2462;;;;;;0;12055;4292;34642;45.7275;9.7127;301;;;;;;;;;;25;"2023-08-02 01:15:27+02"
"AAA00354976091004203";3371;2450;2450;;;;;;0;12055;4292;34715;45.7275;9.7127;301;;;;;;;;;;39;"2023-08-02 01:30:33+02"
"AAA00354976091004203";3364;2431;2437;;;;;;0;12055;4292;34642;45.7275;9.7127;301;;;;;;;;;;35;"2023-08-02 01:45:39+02"
"AAA00354976091004203";3364;2431;2437;;;;;;0;12055;4292;34715;45.7275;9.7127;297;;;;;;;;;;35;"2023-08-02 02:00:43+02"
"AAA00354976091004203";3355;2418;2425;;;;;;0;12055;4292;34642;45.7275;9.7127;297;;;;;;;;;;18;"2023-08-02 02:15:48+02"
"AAA00354976091004203";3351;2406;2500;;;;;;0;12120;4279;34570;45.7275;9.7127;297;;;;;;;;;;35;"2023-08-02 02:30:53+02"
"AAA00354976091004203";3354;2393;2418;;;;;;0;12055;4292;34715;45.7275;9.7127;297;;;;;;;;;;31;"2023-08-02 02:45:59+02"
"AAA00354976091004203";3352;2387;2400;;;;;;0;12055;4292;34715;45.7275;9.7127;297;;;;;;;;;;28;"2023-08-02 03:01:05+02"
